TIME,PM1,PM25,PM10,PRESSURE,HUMIDITY,TEMPERATURE,NO2,O3
2021-11-03 13:00:00,2.89,4.27,5.16,1008.72,66.51,12.96,18.32,76.22
2021-11-03 14:00:00,2.73,3.84,4.33,1008.49,74.47,12.86,24.39,60.63
2021-11-03 15:00:00,6.11,8.72,9.94,1008.53,82.25,9.88,68.03,46.8
2021-11-03 16:00:00,10.38,15.48,18.17,1008.62,83.5,9.13,67.46,28.1
2021-11-03 17:00:00,12.31,19.11,23.44,1008.8,87.25,8.11,60.75,24.66
2021-11-03 18:00:00,16.6,26.11,34.89,1008.77,91.75,7.24,63.14,22.73
2021-11-03 19:00:00,15.52,23.85,31.29,1008.91,88.13,7.02,61.77,22.41
2021-11-03 20:00:00,15.93,24.86,32.72,1008.8,92.88,6.15,56.61,24.8
2021-11-03 21:00:00,11.91,18.27,21.71,1008.82,91.5,6.09,44.84,41.01
2021-11-03 22:00:00,13.28,20.52,25.53,1008.98,88.5,6.64,41.15,41.32
2021-11-03 23:00:00,14.26,22.17,28.58,1008.52,92.38,6.48,46.54,39.91
2021-11-04 00:00:00,13.87,21.47,27.36,1007.86,90.13,6.8,38.41,46.71
2021-11-04 01:00:00,13.55,20.91,26.32,1007.15,93.25,6.8,35.37,49.8
2021-11-04 02:00:00,12.05,18.56,21.96,1006.43,92.75,6.91,36.96,45.85
2021-11-04 03:00:00,9.91,15.25,17.47,1005.8,93.13,7.2,37.84,45.81
2021-11-04 04:00:00,10.17,15.52,17.86,1005.41,91.38,7.28,44.31,35.81
2021-11-04 05:00:00,10.99,17.0,20.44,1004.48,91.63,7.35,44.41,37.54
2021-11-04 06:00:00,10.41,15.75,18.3,1003.58,91.13,7.82,49.34,33.68
2021-11-04 07:00:00,9.47,13.83,15.76,1003.51,89.75,8.86,50.8,30.99
2021-11-04 08:00:00,8.67,12.83,14.71,1002.77,89.5,9.86,45.48,35.28
2021-11-04 09:00:00,9.01,13.28,15.19,1002.33,88.25,11.09,40.81,37.17
2021-11-04 10:00:00,7.49,10.89,12.49,1002.2,84.25,12.27,42.06,41.58
2021-11-04 11:00:00,7.6,11.51,13.29,1001.92,80.31,13.71,44.15,37.57
2021-11-04 12:00:00,7.92,11.7,13.6,1002.01,78.5,15.07,38.44,33.67
2021-11-04 13:00:00,1.86,2.59,2.96,1002.65,77.58,15.3,19.21,69.56
2021-11-04 14:00:00,4.92,6.82,7.77,1004.45,77.72,13.72,39.39,74.8
2021-11-04 15:00:00,6.11,9.09,10.52,1005.87,76.98,12.06,41.1,60.6
2021-11-04 16:00:00,7.38,11.01,12.97,1007.09,83.45,10.62,37.46,63.1
2021-11-04 17:00:00,12.61,19.37,23.9,1008.35,84.02,9.15,44.3,46.86
2021-11-04 18:00:00,15.12,23.48,30.57,1008.85,87.75,8.14,49.14,32.7
2021-11-04 19:00:00,6.85,10.26,12.25,1009.49,88.78,7.79,35.83,59.18
2021-11-04 20:00:00,12.73,19.35,24.41,1010.73,89.03,7.27,45.93,44.78
2021-11-04 21:00:00,3.49,4.89,5.6,1011.46,87.53,7.09,32.37,75.04
2021-11-04 22:00:00,3.63,4.78,5.5,1012.4,88.11,6.72,33.7,74.73
2021-11-04 23:00:00,3.98,5.27,6.0,1013.27,87.43,6.19,34.32,70.75
2021-11-05 00:00:00,5.39,7.33,8.35,1014.05,84.82,5.83,36.84,66.16
2021-11-05 01:00:00,6.85,9.39,10.75,1014.81,86.23,5.35,38.75,59.63
2021-11-05 02:00:00,4.63,6.24,7.11,1014.96,87.65,4.94,36.5,62.72
2021-11-05 03:00:00,4.19,5.41,6.07,1015.54,87.76,4.66,38.43,55.29
2021-11-05 04:00:00,7.17,9.9,11.22,1016.66,88.46,4.09,41.55,51.59
2021-11-05 05:00:00,7.09,10.04,11.61,1016.96,88.74,3.71,45.51,40.54
2021-11-05 06:00:00,7.06,9.68,10.97,1017.55,88.18,3.48,55.45,29.17
2021-11-05 07:00:00,9.07,13.36,15.31,1018.11,86.56,4.68,38.39,52.69
2021-11-05 08:00:00,6.05,8.79,9.98,1018.88,81.06,6.03,29.41,72.01
2021-11-05 09:00:00,7.45,12.04,14.61,1019.46,74.21,7.58,29.81,77.67
2021-11-05 10:00:00,6.06,9.02,10.23,1019.76,70.56,8.63,31.13,80.0
2021-11-05 11:00:00,7.51,11.46,13.49,1019.92,70.55,8.92,31.0,79.28
2021-11-05 12:00:00,5.61,8.43,9.62,1020.03,69.13,9.2,29.35,81.91
2021-11-05 13:00:00,5.83,8.69,9.9,1020.33,71.26,9.08,30.43,80.46
2021-11-05 14:00:00,6.61,9.56,10.99,1021.12,75.21,8.34,34.39,80.13
2021-11-05 15:00:00,9.93,14.45,16.64,1021.83,76.63,7.1,47.38,74.44
2021-11-05 16:00:00,13.17,19.85,24.53,1022.39,79.51,6.44,48.57,64.6
2021-11-05 17:00:00,18.16,28.21,38.16,1023.13,83.4,5.77,57.25,38.53
2021-11-05 18:00:00,18.47,28.73,38.86,1023.95,85.0,5.38,53.71,44.07
2021-11-05 19:00:00,17.06,26.88,35.83,1024.66,85.44,5.26,45.4,64.86
2021-11-05 20:00:00,13.95,22.08,28.36,1025.26,85.75,4.83,42.15,74.95
2021-11-05 21:00:00,15.49,24.61,31.9,1025.88,87.06,4.45,45.42,58.7
2021-11-05 22:00:00,15.65,24.52,32.31,1026.27,88.0,4.3,42.53,53.96
2021-11-05 23:00:00,15.99,25.32,33.68,1026.73,88.88,4.69,39.88,55.77
2021-11-06 00:00:00,18.26,28.89,39.13,1027.19,89.5,4.72,42.12,43.5
2021-11-06 01:00:00,15.67,24.91,32.97,1027.4,89.06,4.28,44.07,39.12
2021-11-06 02:00:00,17.97,28.25,38.13,1027.47,88.75,3.89,45.82,20.47
2021-11-06 03:00:00,18.73,29.24,39.8,1027.78,88.54,3.36,47.24,19.48
2021-11-06 04:00:00,18.95,30.0,40.8,1028.2,88.21,2.93,47.16,17.98
2021-11-06 05:00:00,19.72,31.05,42.83,1028.68,89.71,3.07,49.87,16.96
2021-11-06 06:00:00,19.61,30.94,42.31,1029.2,88.45,3.77,52.61,18.8
2021-11-06 07:00:00,16.04,25.35,33.22,1029.55,85.01,4.84,44.42,37.14
2021-11-06 08:00:00,10.39,16.58,19.27,1029.8,81.23,6.03,34.42,62.83
2021-11-06 09:00:00,8.11,12.81,14.83,1029.82,76.17,7.5,28.92,69.34
2021-11-06 10:00:00,5.11,7.52,8.6,1029.35,69.95,8.87,25.58,77.99
2021-11-06 11:00:00,4.21,6.31,7.23,1028.83,66.55,9.59,25.41,83.79
2021-11-06 12:00:00,9.16,17.66,22.31,1028.44,64.48,9.9,25.91,89.37
2021-11-06 13:00:00,8.07,11.83,13.69,1027.95,64.72,9.84,24.98,87.61
2021-11-06 14:00:00,4.32,6.43,7.38,1027.58,70.58,9.63,21.33,86.81
2021-11-06 15:00:00,8.33,11.87,13.65,1027.61,74.71,7.25,43.84,89.8
2021-11-06 16:00:00,15.18,22.79,29.34,1027.79,78.81,5.76,65.12,33.04
2021-11-06 17:00:00,32.74,52.84,63.17,1028.08,81.17,4.35,62.84,19.72
2021-11-06 18:00:00,54.54,90.89,108.92,1027.92,83.45,3.08,59.41,18.78
2021-11-06 19:00:00,58.88,97.4,116.04,1027.76,84.19,2.29,57.1,16.39
2021-11-06 20:00:00,63.02,105.73,127.2,1027.52,83.98,1.78,55.57,14.86
2021-11-06 21:00:00,65.38,109.97,132.65,1027.39,84.55,1.22,54.09,14.48
2021-11-06 22:00:00,64.94,107.71,128.52,1026.83,85.54,0.66,51.39,15.37
2021-11-06 23:00:00,64.32,106.7,127.51,1025.98,86.56,0.08,49.02,15.62
2021-11-07 00:00:00,64.07,105.96,126.45,1025.09,86.95,-0.52,46.94,15.86
2021-11-07 01:00:00,61.81,102.52,122.54,1024.27,87.17,-0.87,45.36,15.83
2021-11-07 02:00:00,65.44,110.04,132.54,1023.64,88.13,-1.26,44.18,17.68
2021-11-07 03:00:00,63.87,108.39,130.62,1022.93,89.4,-1.58,43.55,17.75
2021-11-07 04:00:00,58.03,98.76,118.81,1022.49,89.32,-1.25,45.68,16.73
2021-11-07 05:00:00,53.86,90.62,108.31,1021.35,88.18,-0.48,44.65,17.01
2021-11-07 06:00:00,51.53,86.04,102.6,1020.93,85.29,0.59,44.19,18.53
2021-11-07 07:00:00,43.89,72.61,86.08,1020.28,80.71,2.41,44.47,19.83
2021-11-07 08:00:00,33.94,55.13,64.92,1019.49,78.67,4.32,40.3,29.67
2021-11-07 09:00:00,24.04,38.13,47.93,1018.24,76.09,6.67,36.6,35.17
2021-11-07 10:00:00,10.82,16.66,19.99,1017.28,69.17,8.77,24.04,74.9
2021-11-07 11:00:00,5.07,7.23,8.28,1016.0,67.5,9.86,22.3,87.75
2021-11-07 12:00:00,5.23,7.39,8.49,1015.12,65.18,10.17,28.99,86.8
2021-11-07 13:00:00,6.96,10.0,11.35,1014.54,66.18,9.74,28.87,85.17
2021-11-07 14:00:00,8.41,12.15,13.89,1014.05,66.98,8.8,34.5,82.44
2021-11-07 15:00:00,9.26,13.8,15.85,1013.89,69.25,7.89,34.23,80.0
2021-11-07 16:00:00,11.04,16.72,19.35,1013.97,72.76,7.35,33.51,77.96
2021-11-07 17:00:00,7.49,11.34,13.01,1014.24,73.98,6.89,28.6,83.42
2021-11-07 18:00:00,8.09,12.46,14.31,1014.48,73.42,6.89,31.05,85.22
2021-11-07 19:00:00,9.92,15.41,17.71,1014.81,74.48,6.77,34.9,84.43
2021-11-07 20:00:00,11.16,17.27,20.1,1015.34,78.75,6.53,44.83,85.11
2021-11-07 21:00:00,11.43,17.76,20.8,1015.66,82.25,6.01,41.15,77.23
2021-11-07 22:00:00,10.84,16.91,19.61,1015.7,84.25,5.67,37.21,73.03
2021-11-07 23:00:00,12.22,18.93,22.69,1015.72,85.56,5.44,36.97,65.7
2021-11-08 00:00:00,11.4,17.51,20.46,1016.04,85.19,5.08,35.5,64.06
2021-11-08 01:00:00,11.53,17.47,20.34,1016.58,84.25,5.01,38.73,60.66
2021-11-08 02:00:00,12.66,18.86,22.49,1016.99,84.25,4.87,41.38,50.98
2021-11-08 03:00:00,12.77,19.45,23.7,1017.31,85.56,4.74,43.49,38.72
2021-11-08 04:00:00,14.81,22.82,29.55,1017.46,86.06,4.43,44.96,29.3
2021-11-08 05:00:00,16.41,25.52,33.79,1017.78,86.58,4.01,53.01,15.59
2021-11-08 06:00:00,21.76,34.38,44.66,1018.59,86.38,4.3,61.4,13.13
2021-11-08 07:00:00,13.9,21.12,26.34,1019.12,84.0,5.03,39.8,47.05
2021-11-08 08:00:00,12.35,18.65,22.26,1019.71,81.0,6.25,37.07,45.9
2021-11-08 09:00:00,12.07,18.03,21.1,1020.09,78.88,7.02,37.21,49.59
2021-11-08 10:00:00,6.05,8.77,10.08,1020.22,77.37,7.26,32.62,65.63
2021-11-08 11:00:00,5.51,7.89,9.05,1020.11,76.75,7.41,32.44,72.35
2021-11-08 12:00:00,5.7,8.45,9.73,1020.16,74.2,7.86,36.3,74.48
2021-11-08 13:00:00,6.49,9.43,10.83,1020.33,74.34,7.73,38.35,72.17
2021-11-08 14:00:00,7.91,11.73,13.43,1020.63,77.28,7.03,41.68,65.68
2021-11-08 15:00:00,8.56,12.64,14.5,1020.99,79.0,6.65,41.94,59.5
2021-11-08 16:00:00,20.61,31.76,37.58,1021.66,79.88,6.52,49.56,46.94
2021-11-08 17:00:00,24.65,38.14,48.79,1022.41,82.25,6.21,57.53,39.17
2021-11-08 18:00:00,19.28,31.22,42.72,1022.87,83.94,5.82,54.84,47.8
2021-11-08 19:00:00,21.01,34.87,46.52,1023.27,86.44,5.51,50.9,40.05
2021-11-08 20:00:00,20.0,32.09,43.84,1023.8,87.56,5.57,49.39,27.57
2021-11-08 21:00:00,20.13,32.36,44.06,1024.08,86.81,5.56,51.48,26.88
2021-11-08 22:00:00,19.38,31.04,42.6,1024.4,87.38,5.43,48.11,33.64
2021-11-08 23:00:00,21.7,37.69,48.79,1024.72,88.44,5.49,47.27,32.65
2021-11-09 00:00:00,21.1,36.91,48.55,1024.98,89.19,5.49,45.19,30.79
2021-11-09 01:00:00,18.51,30.62,42.43,1025.11,88.63,5.38,43.48,34.83
2021-11-09 02:00:00,15.41,25.83,34.64,1025.4,88.0,5.18,40.07,49.72
2021-11-09 03:00:00,13.64,22.6,29.42,1025.94,88.0,5.33,38.82,52.33
2021-11-09 04:00:00,11.98,19.07,23.06,1026.37,88.0,5.23,38.97,47.24
2021-11-09 05:00:00,11.79,18.8,22.55,1027.04,88.88,5.19,40.48,41.62
2021-11-09 06:00:00,13.01,21.22,26.97,1028.33,89.5,5.28,43.32,39.28
2021-11-09 07:00:00,13.69,22.57,29.6,1029.55,89.94,5.5,44.21,37.56
2021-11-09 08:00:00,11.79,19.37,23.67,1030.36,89.38,6.08,38.94,39.9
2021-11-09 09:00:00,8.99,14.79,17.07,1031.15,89.19,6.66,35.46,45.22
2021-11-09 10:00:00,10.1,16.61,19.47,1031.67,87.75,7.06,37.66,43.63
2021-11-09 11:00:00,10.15,16.39,18.94,1032.14,84.31,7.69,38.32,39.29
2021-11-09 12:00:00,11.22,17.57,20.8,1032.28,81.0,8.48,38.22,39.67
2021-11-09 13:00:00,10.72,17.04,20.23,1032.39,80.19,8.42,41.64,41.9
2021-11-09 14:00:00,13.09,20.61,25.17,1032.66,80.94,8.08,44.74,31.58
2021-11-09 15:00:00,16.73,28.41,36.68,1032.91,85.19,6.81,57.81,25.24
2021-11-09 16:00:00,15.67,25.56,33.87,1033.41,89.31,5.84,59.61,19.12
2021-11-09 17:00:00,18.1,29.02,39.51,1033.97,92.0,4.86,59.96,15.98
2021-11-09 18:00:00,19.01,30.63,41.67,1034.28,94.56,3.8,54.45,16.57
2021-11-09 19:00:00,22.66,37.12,48.14,1034.66,96.38,2.74,50.29,15.86
2021-11-09 20:00:00,34.8,58.78,70.61,1035.05,96.13,1.88,50.58,16.5
2021-11-09 21:00:00,44.93,76.5,91.86,1035.01,95.06,1.4,52.11,15.45
2021-11-09 22:00:00,29.85,51.98,64.26,1034.39,96.5,1.62,53.19,18.46
2021-11-09 23:00:00,23.74,40.95,51.27,1033.62,95.56,1.55,48.45,16.87
2021-11-10 00:00:00,22.92,39.38,50.37,1033.68,93.13,1.11,46.47,17.55
2021-11-10 01:00:00,20.2,33.66,45.62,1033.3,92.06,0.77,48.16,21.42
2021-11-10 02:00:00,18.28,30.02,41.76,1033.1,92.63,0.57,46.98,21.52
2021-11-10 03:00:00,18.14,29.35,40.13,1032.68,93.25,0.2,45.74,19.13
2021-11-10 04:00:00,19.75,31.26,40.85,1032.17,94.0,-0.45,46.37,17.18
2021-11-10 05:00:00,18.13,28.77,39.05,1032.24,95.69,-1.13,47.56,17.24
2021-11-10 06:00:00,18.77,29.77,40.23,1032.32,96.5,-1.38,48.32,16.35
2021-11-10 07:00:00,20.94,33.29,44.89,1032.11,93.0,-0.54,52.83,16.26
2021-11-10 08:00:00,23.73,39.21,50.18,1031.79,86.49,1.57,56.62,17.23
2021-11-10 09:00:00,22.25,35.53,46.62,1031.29,82.25,3.74,53.81,13.4
2021-11-10 10:00:00,19.94,31.08,42.57,1030.53,78.75,5.89,48.81,12.98
2021-11-10 11:00:00,19.82,31.02,42.57,1029.61,73.75,7.85,48.64,15.04
2021-11-10 12:00:00,17.63,27.59,37.03,1028.82,67.5,9.31,41.91,24.61
2021-11-10 13:00:00,16.34,25.34,33.39,1028.12,67.0,10.02,42.83,26.84
2021-11-10 14:00:00,15.9,24.5,32.17,1027.6,70.94,8.72,56.42,22.59
2021-11-10 15:00:00,22.54,34.98,44.57,1027.32,76.81,6.08,68.04,22.24
2021-11-10 16:00:00,31.06,48.78,57.96,1027.54,80.31,4.46,65.42,19.97
2021-11-10 17:00:00,31.68,50.14,59.15,1027.63,80.79,3.25,59.91,17.46
2021-11-10 18:00:00,47.17,78.81,94.26,1027.74,83.13,2.25,56.12,15.11
2021-11-10 19:00:00,56.24,94.31,112.73,1028.0,84.81,1.74,53.7,15.38
2021-11-10 20:00:00,62.36,103.52,123.45,1027.99,83.23,0.95,51.65,14.04
2021-11-10 21:00:00,62.61,103.73,123.55,1027.73,88.83,0.32,49.82,13.57
2021-11-10 22:00:00,67.0,110.81,132.28,1027.73,82.43,0.23,47.31,14.61
2021-11-10 23:00:00,69.39,116.86,140.01,1027.83,81.05,-0.2,46.33,15.88
2021-11-11 00:00:00,73.35,124.5,149.84,1027.9,87.01,-0.6,45.0,16.3
2021-11-11 01:00:00,64.87,109.74,132.04,1027.75,88.05,-1.12,43.85,16.72
2021-11-11 02:00:00,62.09,104.71,125.75,1027.56,88.68,-1.03,41.57,17.56
2021-11-11 03:00:00,64.46,109.18,130.83,1027.08,91.0,-1.38,41.77,17.09
2021-11-11 04:00:00,65.07,110.05,132.07,1026.9,92.88,-2.23,42.24,17.92
2021-11-11 05:00:00,63.07,106.47,128.09,1026.78,91.38,-2.43,42.08,17.38
2021-11-11 06:00:00,62.04,104.81,126.04,1026.78,89.75,-2.47,45.44,16.19
2021-11-11 07:00:00,63.82,110.92,134.34,1026.49,90.08,-0.83,48.74,17.86
2021-11-11 08:00:00,45.36,75.55,89.67,1026.24,84.63,0.82,49.17,24.37
2021-11-11 09:00:00,28.05,46.5,56.83,1025.59,74.75,3.94,41.33,39.77
2021-11-11 10:00:00,19.14,30.92,42.13,1024.99,69.88,6.24,33.09,51.59
2021-11-11 11:00:00,18.71,29.94,40.89,1024.57,67.94,7.59,32.67,51.0
2021-11-11 12:00:00,15.5,24.6,32.44,1024.3,66.13,8.76,28.44,60.94
2021-11-11 13:00:00,15.5,24.28,31.95,1024.16,68.56,9.2,31.81,62.22
2021-11-11 14:00:00,18.81,29.74,40.19,1024.11,73.38,8.54,49.61,42.07
2021-11-11 15:00:00,24.78,41.05,50.71,1024.37,78.31,6.84,67.78,33.76
2021-11-11 16:00:00,32.31,53.54,63.24,1024.7,82.25,5.22,64.18,20.41
2021-11-11 17:00:00,41.8,70.6,84.19,1025.05,87.88,3.68,57.19,18.45
2021-11-11 18:00:00,55.93,94.19,113.13,1025.14,93.02,2.64,54.01,17.89
2021-11-11 19:00:00,62.53,105.17,126.64,1025.29,92.92,1.98,52.38,16.1
2021-11-11 20:00:00,62.51,104.56,125.25,1025.37,91.53,1.72,50.68,15.05
2021-11-11 21:00:00,64.42,108.54,130.31,1025.54,94.61,0.81,49.2,14.89
2021-11-11 22:00:00,72.96,127.95,155.95,1025.58,94.99,0.38,47.39,15.06
2021-11-11 23:00:00,61.01,107.35,130.69,1025.52,93.85,0.39,55.7,22.21
2021-11-12 00:00:00,67.27,115.81,139.86,1025.45,94.03,0.16,42.92,14.03
2021-11-12 01:00:00,61.78,106.52,128.59,1025.4,94.0,-0.23,49.01,20.1
2021-11-12 02:00:00,33.59,61.01,74.81,1025.24,95.88,-0.1,52.73,25.99
2021-11-12 03:00:00,23.99,45.76,56.82,1025.1,96.88,0.05,49.15,28.99
2021-11-12 04:00:00,24.96,47.95,59.6,1025.16,98.69,-0.31,49.94,26.15
2021-11-12 05:00:00,27.21,50.05,61.69,1025.39,98.75,-0.09,49.3,15.25
2021-11-12 06:00:00,28.76,52.84,65.02,1025.6,96.75,0.29,48.99,17.32
2021-11-12 07:00:00,31.19,56.52,68.89,1025.69,94.19,1.15,50.69,16.38
2021-11-12 08:00:00,34.11,60.97,74.16,1025.51,90.63,2.67,51.05,16.29
2021-11-12 09:00:00,34.3,60.64,73.81,1025.14,85.69,4.31,50.34,17.35
2021-11-12 10:00:00,21.62,38.17,49.66,1024.57,80.44,5.55,43.26,34.64
2021-11-12 11:00:00,19.68,33.85,46.12,1023.92,77.38,6.66,40.3,38.25
2021-11-12 12:00:00,19.21,32.7,45.11,1023.44,78.94,6.85,41.95,43.83
2021-11-12 13:00:00,20.26,35.62,47.93,1023.12,80.5,6.55,53.77,29.92
2021-11-12 14:00:00,22.71,42.1,53.02,1022.89,83.13,5.62,61.22,20.16
2021-11-12 15:00:00,22.0,41.54,52.2,1022.77,87.19,4.67,60.98,19.46
2021-11-12 16:00:00,22.81,42.59,53.33,1022.82,90.06,4.0,56.73,23.15
2021-11-12 17:00:00,22.86,43.45,53.87,1022.75,93.63,3.6,52.29,28.45
2021-11-12 18:00:00,23.41,44.94,55.88,1022.37,96.81,3.51,51.09,29.5
2021-11-12 19:00:00,23.94,45.41,56.1,1022.36,98.19,3.3,48.68,28.46
2021-11-12 20:00:00,23.7,45.28,55.95,1022.31,98.5,2.98,47.25,30.87
2021-11-12 21:00:00,23.89,45.67,56.45,1022.13,98.5,2.7,48.16,28.33
2021-11-12 22:00:00,23.8,45.59,56.39,1021.72,98.06,2.55,44.6,31.53
2021-11-12 23:00:00,22.44,43.22,54.01,1021.14,96.88,2.26,46.78,28.34
2021-11-13 00:00:00,21.46,40.31,51.64,1020.74,95.81,1.81,45.9,29.27
2021-11-13 01:00:00,21.85,41.29,52.33,1020.26,95.5,1.5,41.68,34.82
2021-11-13 02:00:00,21.55,40.5,51.71,1019.84,95.94,1.25,42.21,34.69
2021-11-13 03:00:00,22.15,42.0,52.87,1019.43,96.25,1.06,45.08,31.13
2021-11-13 04:00:00,20.77,38.24,50.36,1019.31,96.69,0.96,41.36,35.48
2021-11-13 05:00:00,19.74,34.62,47.67,1019.33,95.25,1.17,41.6,35.26
2021-11-13 06:00:00,18.44,30.92,43.38,1019.68,93.13,1.27,41.12,35.35
2021-11-13 07:00:00,18.31,30.76,43.07,1019.84,92.5,1.79,39.62,34.03
2021-11-13 08:00:00,18.56,31.28,43.99,1019.65,91.63,2.7,37.94,34.98
2021-11-13 09:00:00,18.41,30.98,43.4,1019.57,89.69,3.52,38.65,33.32
2021-11-13 10:00:00,19.52,33.52,46.32,1019.15,86.56,4.36,41.21,32.46
2021-11-13 11:00:00,19.99,35.07,47.77,1018.77,87.63,4.42,42.6,33.84
2021-11-13 12:00:00,20.83,37.09,49.26,1018.47,82.92,5.24,40.74,37.0
2021-11-13 13:00:00,20.31,35.34,47.9,1018.07,83.0,5.02,40.75,41.87
2021-11-13 14:00:00,23.76,42.59,53.86,1018.3,83.44,4.52,42.27,43.76
2021-11-13 15:00:00,22.37,40.38,51.7,1018.53,82.13,4.21,41.89,44.07
2021-11-13 16:00:00,21.03,37.12,49.13,1018.92,83.63,3.51,43.27,42.95
2021-11-13 17:00:00,23.15,41.94,52.33,1019.14,85.56,3.01,48.11,32.66
2021-11-13 18:00:00,28.21,52.1,64.0,1019.22,87.81,2.55,54.86,23.4
2021-11-13 19:00:00,30.24,55.58,68.43,1019.41,89.06,2.25,52.55,24.59
2021-11-13 20:00:00,33.07,59.47,72.77,1019.83,88.75,1.91,49.85,26.64
2021-11-13 21:00:00,31.08,56.36,68.53,1020.16,87.75,1.62,47.49,30.76
2021-11-13 22:00:00,29.23,52.77,64.29,1020.55,89.25,1.39,45.82,32.52
2021-11-13 23:00:00,31.16,55.65,67.58,1020.69,90.5,1.06,45.13,28.3
2021-11-14 00:00:00,35.83,64.04,78.38,1020.86,91.25,0.72,45.68,24.65
2021-11-14 01:00:00,36.11,63.05,76.49,1020.96,92.25,0.48,45.11,23.1
2021-11-14 02:00:00,35.72,62.28,75.07,1021.1,93.5,0.34,46.33,20.99
2021-11-14 03:00:00,35.55,61.7,74.41,1021.31,94.25,0.85,45.45,19.63
2021-11-14 04:00:00,35.78,61.83,74.32,1021.58,94.0,1.2,44.99,19.77
2021-11-14 05:00:00,35.47,61.34,73.58,1022.06,93.25,0.39,44.64,19.09
2021-11-14 06:00:00,36.79,63.72,76.65,1022.77,92.75,0.88,44.62,19.83
2021-11-14 07:00:00,35.72,62.51,75.42,1023.27,88.75,1.75,45.19,20.61
2021-11-14 08:00:00,31.35,54.72,65.99,1023.55,87.75,2.88,45.17,22.34
2021-11-14 09:00:00,26.25,46.86,56.94,1023.72,84.25,4.45,40.6,26.6
2021-11-14 10:00:00,22.86,40.55,51.02,1023.89,80.25,5.75,39.9,29.59
2021-11-14 11:00:00,28.27,50.02,60.77,1024.0,77.25,6.51,42.25,31.6
2021-11-14 12:00:00,31.0,54.69,66.3,1024.27,74.75,6.93,43.79,33.21
2021-11-14 13:00:00,24.98,43.84,53.36,1024.49,74.5,6.83,46.35,30.89
2021-11-14 14:00:00,24.18,42.34,52.39,1024.97,76.31,6.25,48.63,26.64
2021-11-14 15:00:00,28.23,48.22,57.66,1025.51,79.75,4.95,51.32,25.27
2021-11-14 16:00:00,28.86,49.39,59.1,1026.25,79.94,4.14,50.81,24.67
2021-11-14 17:00:00,33.88,60.07,72.77,1026.79,82.0,3.93,49.5,22.38
2021-11-14 18:00:00,32.92,56.51,67.55,1027.28,85.75,4.03,48.1,25.66
2021-11-14 19:00:00,33.07,56.76,67.93,1027.55,87.75,3.22,48.24,25.73
2021-11-14 20:00:00,32.95,57.26,68.84,1027.81,89.25,2.72,45.26,25.61
2021-11-14 21:00:00,29.84,52.55,63.14,1028.06,90.13,2.58,43.21,26.5
2021-11-14 22:00:00,28.17,49.6,59.72,1028.26,92.75,2.5,42.87,28.05
2021-11-14 23:00:00,22.97,41.06,51.57,1028.43,93.88,1.88,39.27,33.12
2021-11-15 00:00:00,21.21,37.46,48.94,1028.72,93.38,1.28,39.27,32.7
2021-11-15 01:00:00,21.8,38.78,49.97,1028.99,94.5,1.25,42.45,30.33
2021-11-15 02:00:00,20.28,34.12,46.49,1029.27,92.88,1.62,38.75,37.07
2021-11-15 03:00:00,19.96,33.63,46.25,1029.44,94.38,1.24,38.85,38.93
2021-11-15 04:00:00,18.77,30.97,42.88,1029.46,96.0,0.77,42.79,41.92
2021-11-15 05:00:00,18.89,31.15,43.33,1029.46,95.0,0.71,47.58,34.62
2021-11-15 06:00:00,19.37,32.79,45.72,1029.82,94.13,0.85,49.7,29.88
2021-11-15 07:00:00,19.32,32.65,45.7,1029.99,93.38,2.61,48.09,28.63
2021-11-15 08:00:00,19.6,33.27,46.14,1030.21,90.75,2.96,47.4,27.75
2021-11-15 09:00:00,19.88,33.57,46.37,1030.13,90.25,3.07,44.08,31.54
2021-11-15 10:00:00,19.16,31.58,43.98,1029.95,87.13,4.26,43.78,35.52
2021-11-15 11:00:00,19.15,31.93,44.43,1029.87,85.25,4.88,44.4,39.47
2021-11-15 12:00:00,20.41,36.12,48.44,1029.78,81.88,5.43,45.72,36.18
2021-11-15 13:00:00,20.3,35.02,47.52,1029.7,81.25,5.69,47.31,34.03
2021-11-15 14:00:00,20.45,35.66,47.84,1029.73,83.44,5.35,50.74,28.66
2021-11-15 15:00:00,21.25,38.68,50.09,1029.83,84.56,4.48,50.03,29.86
2021-11-15 16:00:00,22.19,40.33,51.04,1029.8,84.25,4.2,50.55,29.41
2021-11-15 17:00:00,24.43,44.76,54.73,1029.96,85.13,4.08,47.84,32.45
2021-11-15 18:00:00,21.89,39.1,50.05,1029.82,86.19,3.71,43.49,39.22
2021-11-15 19:00:00,23.55,41.94,52.05,1029.8,86.5,3.13,44.64,35.0
2021-11-15 20:00:00,24.76,44.26,53.62,1029.8,86.94,2.74,45.54,30.78
2021-11-15 21:00:00,25.51,45.72,55.16,1029.6,87.25,2.32,45.9,29.31
2021-11-15 22:00:00,25.6,45.65,55.32,1029.38,87.69,2.2,46.86,26.96
2021-11-15 23:00:00,22.69,40.45,51.07,1029.23,89.0,1.94,43.51,31.87
2021-11-16 00:00:00,20.57,36.21,47.97,1029.04,91.25,1.19,40.47,42.49
2021-11-16 01:00:00,19.14,31.97,44.53,1029.08,90.5,2.16,38.9,46.26
2021-11-16 02:00:00,18.62,31.15,43.34,1029.08,89.5,2.83,39.88,46.87
